S.No.,State Code,State Name ,District Code,District Name ,Sub-District Code,Sub-District Name (In English),Village Code,Village Name ,
1,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557293,Abit Khind,
2,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557238,Agar,
3,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557249,Agastinagar (N.V.),
4,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557248,Akola,
5,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557253,Ambad,
6,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557140,Ambevangan,
7,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557282,Ambhol,
8,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557225,Ambikanagar (N.V.),
9,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557190,Ambit,
10,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557252,Aurangpur,
11,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557134,Babhul Wandi,
12,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557315,Badgi,
13,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557228,Bahirwadi,
14,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557180,Balthan,
15,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557182,Baravwadi,
16,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557127,Bari,
17,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557311,Belapur,
18,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557162,Bhandardara,
19,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557169,Bhojadarawadi (N.V.),
20,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557284,Bholewadi,
21,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557200,Bitaka,
22,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557285,Bori,
23,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557309,Bramhanwada,
24,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557312,Chaitanyapur,
25,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557198,Chandgirwadi,
26,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557289,Chand Suraj,
27,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557307,Chas,
28,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557143,Chichondi,
29,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557256,Chinchavane,
30,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557167,Chital Wedhe,
31,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557211,Dagadwadi,
32,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557138,Deogaon,
33,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557216,Deothan,
34,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557267,Dhagewadi,
35,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557254,Dhamangaon-awari,
36,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557259,Dhamangaon Pat,
37,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557175,Dhamanvan,
38,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557224,Dhokri,
39,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557250,Dhumalwadi,
40,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557136,Digambar,
41,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557219,Dongargaon,
42,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557133,Dongarwadi,
43,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557199,Ekdare,
44,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557300,Esarthav,
45,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557220,Ganore,
46,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557223,Gardani,
47,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557304,Garwadi,
48,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557148,Ghatghar,
49,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557206,Ghodsarwadi,
50,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557270,Ghoti,
51,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557303,Godewadi,
52,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557183,Gondoshi,
53,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557161,Guhire,
54,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557218,Hivargaon,
55,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557234,Induri,
56,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557316,Jachakwadi,
57,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557128,Jahagirdarwadi,
58,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557313,Jambhale,
59,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557171,Jamgaon,
60,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557201,Jaynawadi,
61,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557306,Kalamb,
62,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557243,Kalas Bk.,
63,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557242,Kalas Kh.,
64,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557314,Kalewadi (N.V.),
65,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557197,Kanasewadi (N.V.),
66,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557305,Karandi,
67,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557159,Katalapur,
68,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557172,Kauthewadi,
69,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557302,Keli Kotul,
70,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557301,Keli Otur,
71,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557205,Keli Rumhanwadi,
72,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557166,Kelungan,
73,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557187,Khadki Bk.,
74,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557186,Khadki Kh.,
75,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557237,Khanapur,
76,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557299,Khetewadi,
77,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557212,Khirvire,
78,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557310,Khuntewadi,
79,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557154,Kodni,
80,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557279,Kohane,
81,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557157,Kohondi,
82,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557177,Koltembhe,
83,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557214,Kombhalne,
84,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557275,Kothale,
85,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557268,Kotul,
86,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557241,Kumbhefal,
87,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557178,Kumshet,
88,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557139,Ladgaon,
89,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557287,Lahit Bk.,
90,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557288,Lahit Kh.,
91,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557273,Lavhali Kotul,
92,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557274,Lavhali Otur,
93,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557265,Lingdev,
94,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557283,Mahadeowadi,
95,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557158,Malegaon,
96,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557141,Manhere,
97,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557173,Manik Ozar,
98,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557245,Manoharpur,
99,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557290,Manyale,
100,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557181,Maveshi,
101,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557227,Mehenduri,
102,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557230,Mhaladevi,
103,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557195,Mhalungi,
104,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557260,Mogras,
105,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557298,Morwadi (N.V.),
106,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557151,Murshet,
107,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557215,Muthalane,
108,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557163,Mutkhel,
109,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557292,Nachanthav,
110,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557209,Nagawadi (N.V.),
111,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557251,Navalewadi,
112,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557231,Nilwande,
113,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557232,Nimbral,
114,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557170,Nirgudwadi (N.V.),
115,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,909240,Ozar,
116,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557132,Pabhulwandi,
117,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557191,Pachanai,
118,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557194,Pachapattawadi,
119,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557258,Padalane,
120,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557203,Padoshi,
121,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557269,Paithan,
122,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557294,Palsunde,
123,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557261,Pangari,
124,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557145,Panjare,
125,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557247,Parakhatpur,
126,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557196,Pedhewadi,
127,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557144,Pendshet,
128,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557295,Phophasandi,
129,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557202,Pimpaldarawadi,
130,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557308,Pimpaldari,
131,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557263,Pimpalgaon Khand,
132,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557135,Pimpalgaon Nakvinda,
133,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557221,Pimpalgaon Nipani,
134,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557137,Pimparkane,
135,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557271,Pimpri,
136,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557291,Pisewadi,
137,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557213,Poparewadi,
138,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557188,Purushawadi,
139,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557317,Rajur (CT),
140,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557153,Ranad Bk.,
141,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557160,Ranad Kh.,
142,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557150,Ratanwadi,
143,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557239,Rede,
144,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557233,Rumbhodi,
145,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557184,Sakirwadi,
146,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557149,Samrad,
147,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557208,Samsherpur,
148,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557204,Sangavi,
149,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557165,Sarowar (N.V.),
150,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557297,Satewadi,
151,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557174,Savarkute,
152,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557207,Sawargaonpat,
153,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557131,Senit Kh.,
154,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557257,Shelad,
155,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557156,Shelvihire,
156,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557152,Shendi,
157,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557130,Shenit,
158,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557229,Sherankhel,
159,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557266,Sherewadi,
160,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557262,Shidawad,
161,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557281,Shilvandi,
162,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557277,Shinde,
163,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557147,Shinganwadi,
164,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557176,Shirpunje Bk.,
165,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557179,Shirpunje Kh.,
166,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557189,Shiswad,
167,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557193,Shivajinagar,
168,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557280,Somalwadi,
169,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557246,Sugaon Bk.,
170,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557240,Sugaon Kh.,
171,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557244,Sultanpur,
172,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557210,Tahakari,
173,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557236,Takali,
174,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557276,Tale,
175,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557222,Tambhol,
176,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557164,Terungan,
177,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557264,Thakarwadi,
178,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557192,Tirdhe,
179,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557155,Titavi,
180,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557146,Udadawane,
181,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557296,Umbarwadi,
182,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557226,Unchkhadak Bk.,
183,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557235,Unchkhadak Kh.,
184,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557255,Vashere,
185,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557278,Vihir,
186,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557217,Virgaon,
187,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557168,Vithe,
188,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557272,Wagdari,
189,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557286,Waghapur,
190,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557142,Waki,
191,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557185,Wanjulshet,
192,27,MAHARASHTRA,466,AHILYANAGER,4201,Akole,557129,Waranghushi,
193,27,MAHARASHTRA,466,AHILYANAGER,4214,Jamkhed,558671,Aghi,
194,27,MAHARASHTRA,466,AHILYANAGER,4214,Jamkhed,558687,Anandwadi,
195,27,MAHARASHTRA,466,AHILYANAGER,4214,Jamkhed,558697,Apti,
196,27,MAHARASHTRA,466,AHILYANAGER,4214,Jamkhed,558653,Arangaon,
197,27,MAHARASHTRA,466,AHILYANAGER,4214,Jamkhed,558690,Balgavhan,
198,27,MAHARASHTRA,466,AHILYANAGER,4214,Jamkhed,558685,Bandhkhadak,
199,27,MAHARASHTRA,466,AHILYANAGER,4214,Jamkhed,558668,Bavi,
200,27,MAHARASHTRA,466,AHILYANAGER,4214,Jamkhed,558633,Bhavarwadi,
201,27,MAHARASHTRA,466,AHILYANAGER,4214,Jamkhed,558711,Borle,
202,27,MAHARASHTRA,466,AHILYANAGER,4214,Jamkhed,558712,Chobhewadi,
203,27,MAHARASHTRA,466,AHILYANAGER,4214,Jamkhed,558670,Chondhi,
204,27,MAHARASHTRA,466,AHILYANAGER,4214,Jamkhed,558686,Daradwadi,
205,27,MAHARASHTRA,466,AHILYANAGER,4214,Jamkhed,558708,Daundachiwadi,
206,27,MAHARASHTRA,466,AHILYANAGER,4214,Jamkhed,558678,Deodaithan,
207,27,MAHARASHTRA,466,AHILYANAGER,4214,Jamkhed,558679,Dhamangaon,
208,27,MAHARASHTRA,466,AHILYANAGER,4214,Jamkhed,558716,Dhanegaon,
209,27,MAHARASHTRA,466,AHILYANAGER,4214,Jamkhed,558662,Dhanora,
210,27,MAHARASHTRA,466,AHILYANAGER,4214,Jamkhed,558659,Dhond Pargaon,
211,27,MAHARASHTRA,466,AHILYANAGER,4214,Jamkhed,558681,Dighol,
212,27,MAHARASHTRA,466,AHILYANAGER,4214,Jamkhed,558655,Disalewadi,
213,27,MAHARASHTRA,466,AHILYANAGER,4214,Jamkhed,558675,Dolewadi,
214,27,MAHARASHTRA,466,AHILYANAGER,4214,Jamkhed,558632,Dongaon,
215,27,MAHARASHTRA,466,AHILYANAGER,4214,Jamkhed,558661,Fakrabad,
216,27,MAHARASHTRA,466,AHILYANAGER,4214,Jamkhed,558698,Ghodegaon,
217,27,MAHARASHTRA,466,AHILYANAGER,4214,Jamkhed,558665,Girwali,
218,27,MAHARASHTRA,466,AHILYANAGER,4214,Jamkhed,558699,Gurewadi,
219,27,MAHARASHTRA,466,AHILYANAGER,4214,Jamkhed,558669,Halgaon,
220,27,MAHARASHTRA,466,AHILYANAGER,4214,Jamkhed,558666,Hasnabad,
221,27,MAHARASHTRA,466,AHILYANAGER,4214,Jamkhed,558683,Jaibhaywadi,
222,27,MAHARASHTRA,466,AHILYANAGER,4214,Jamkhed,558682,Jategaon,
223,27,MAHARASHTRA,466,AHILYANAGER,4214,Jamkhed,558714,Jawala,
224,27,MAHARASHTRA,466,AHILYANAGER,4214,Jamkhed,558709,Jawalke,
225,27,MAHARASHTRA,466,AHILYANAGER,4214,Jamkhed,558673,Katewadi,
226,27,MAHARASHTRA,466,AHILYANAGER,4214,Jamkhed,558664,Kaudgaon,
227,27,MAHARASHTRA,466,AHILYANAGER,4214,Jamkhed,558654,Khamgaon,
228,27,MAHARASHTRA,466,AHILYANAGER,4214,Jamkhed,558660,Khandvi,
229,27,MAHARASHTRA,466,AHILYANAGER,4214,Jamkhed,558695,Kharda,
230,27,MAHARASHTRA,466,AHILYANAGER,4214,Jamkhed,558658,Khurdaithan,
231,27,MAHARASHTRA,466,AHILYANAGER,4214,Jamkhed,558641,Kolhewadi,
232,27,MAHARASHTRA,466,AHILYANAGER,4214,Jamkhed,558649,Kusadgaon,
233,27,MAHARASHTRA,466,AHILYANAGER,4214,Jamkhed,558689,Loni,
234,27,MAHARASHTRA,466,AHILYANAGER,4214,Jamkhed,558700,Maharuli,
235,27,MAHARASHTRA,466,AHILYANAGER,4214,Jamkhed,558680,Malewadi,
236,27,MAHARASHTRA,466,AHILYANAGER,4214,Jamkhed,558713,Matewadi,
237,27,MAHARASHTRA,466,AHILYANAGER,4214,Jamkhed,558639,Moha,
238,27,MAHARASHTRA,466,AHILYANAGER,4214,Jamkhed,558692,Mohari,
239,27,MAHARASHTRA,466,AHILYANAGER,4214,Jamkhed,558693,Mungewadi,
240,27,MAHARASHTRA,466,AHILYANAGER,4214,Jamkhed,558715,Munjewadi,
241,27,MAHARASHTRA,466,AHILYANAGER,4214,Jamkhed,558694,Nagobawadi,
242,27,MAHARASHTRA,466,AHILYANAGER,4214,Jamkhed,558677,Nahuli,
243,27,MAHARASHTRA,466,AHILYANAGER,4214,Jamkhed,558702,Nannaj,
244,27,MAHARASHTRA,466,AHILYANAGER,4214,Jamkhed,558676,Naygaon,
245,27,MAHARASHTRA,466,AHILYANAGER,4214,Jamkhed,558657,Padali,
246,27,MAHARASHTRA,466,AHILYANAGER,4214,Jamkhed,558691,Pandharewadi,
247,27,MAHARASHTRA,466,AHILYANAGER,4214,Jamkhed,558652,Parewadi,
248,27,MAHARASHTRA,466,AHILYANAGER,4214,Jamkhed,558651,Patoda,
249,27,MAHARASHTRA,466,AHILYANAGER,4214,Jamkhed,558688,Pimpalgaon Alwa,
250,27,MAHARASHTRA,466,AHILYANAGER,4214,Jamkhed,558704,Pimpalgaon Unda,
251,27,MAHARASHTRA,466,AHILYANAGER,4214,Jamkhed,558640,Pimpalwadi,
252,27,MAHARASHTRA,466,AHILYANAGER,4214,Jamkhed,558667,Pimparkhed,
253,27,MAHARASHTRA,466,AHILYANAGER,4214,Jamkhed,558710,Potewadi,
254,27,MAHARASHTRA,466,AHILYANAGER,4214,Jamkhed,558701,Rajewadi,
255,27,MAHARASHTRA,466,AHILYANAGER,4214,Jamkhed,558674,Rajuri,
256,27,MAHARASHTRA,466,AHILYANAGER,4214,Jamkhed,558634,Ratnapur,
257,27,MAHARASHTRA,466,AHILYANAGER,4214,Jamkhed,558642,Sakat,
258,27,MAHARASHTRA,466,AHILYANAGER,4214,Jamkhed,558650,Sangvi,
259,27,MAHARASHTRA,466,AHILYANAGER,4214,Jamkhed,558648,Saradwadi,
260,27,MAHARASHTRA,466,AHILYANAGER,4214,Jamkhed,558672,Sarola,
261,27,MAHARASHTRA,466,AHILYANAGER,4214,Jamkhed,558705,Satephal,
262,27,MAHARASHTRA,466,AHILYANAGER,4214,Jamkhed,558643,Savargaon,
263,27,MAHARASHTRA,466,AHILYANAGER,4214,Jamkhed,558644,Shiur,
264,27,MAHARASHTRA,466,AHILYANAGER,4214,Jamkhed,558717,Sonegaon,
265,27,MAHARASHTRA,466,AHILYANAGER,4214,Jamkhed,558707,Taradgaon,
266,27,MAHARASHTRA,466,AHILYANAGER,4214,Jamkhed,558684,Telangashi,
267,27,MAHARASHTRA,466,AHILYANAGER,4214,Jamkhed,558663,Vanjarwadi,
268,27,MAHARASHTRA,466,AHILYANAGER,4214,Jamkhed,558706,Vanjarwadi,
269,27,MAHARASHTRA,466,AHILYANAGER,4214,Jamkhed,558703,Wagha,
270,27,MAHARASHTRA,466,AHILYANAGER,4214,Jamkhed,558696,Waki,
271,27,MAHARASHTRA,466,AHILYANAGER,4214,Jamkhed,558656,Zikri,
272,27,MAHARASHTRA,466,AHILYANAGER,4213,Karjat,558624,Akhoni,
273,27,MAHARASHTRA,466,AHILYANAGER,4213,Karjat,558584,Alsunde,
274,27,MAHARASHTRA,466,AHILYANAGER,4213,Karjat,558582,Ambijalgaon,
275,27,MAHARASHTRA,466,AHILYANAGER,4213,Karjat,558554,Anandwadi,
276,27,MAHARASHTRA,466,AHILYANAGER,4213,Karjat,558628,Autewadi,
277,27,MAHARASHTRA,466,AHILYANAGER,4213,Karjat,558630,Babhulgaon Dumala,
278,27,MAHARASHTRA,466,AHILYANAGER,4213,Karjat,558535,Babhulgaon khalsa,
279,27,MAHARASHTRA,466,AHILYANAGER,4213,Karjat,558569,Bahirobawadi,
280,27,MAHARASHTRA,466,AHILYANAGER,4213,Karjat,558579,Bajrangwadi,
281,27,MAHARASHTRA,466,AHILYANAGER,4213,Karjat,558597,Balwandi,
282,27,MAHARASHTRA,466,AHILYANAGER,4213,Karjat,558602,Baradgaon  Dagadi,
283,27,MAHARASHTRA,466,AHILYANAGER,4213,Karjat,558610,Baradgaon Sudrik,
284,27,MAHARASHTRA,466,AHILYANAGER,4213,Karjat,558568,Bargewadi,
285,27,MAHARASHTRA,466,AHILYANAGER,4213,Karjat,558521,Belgaon,
286,27,MAHARASHTRA,466,AHILYANAGER,4213,Karjat,558606,Benwadi,
287,27,MAHARASHTRA,466,AHILYANAGER,4213,Karjat,558612,Berdi,
288,27,MAHARASHTRA,466,AHILYANAGER,4213,Karjat,558614,Bhambore,
289,27,MAHARASHTRA,466,AHILYANAGER,4213,Karjat,558574,Bhandewadi,
290,27,MAHARASHTRA,466,AHILYANAGER,4213,Karjat,558560,Bhose,
291,27,MAHARASHTRA,466,AHILYANAGER,4213,Karjat,558562,Bitkewadi,
292,27,MAHARASHTRA,466,AHILYANAGER,4213,Karjat,558561,Chakhalewadi,
293,27,MAHARASHTRA,466,AHILYANAGER,4213,Karjat,558525,Chande Bk.,
294,27,MAHARASHTRA,466,AHILYANAGER,4213,Karjat,558529,Chande Kh.,
295,27,MAHARASHTRA,466,AHILYANAGER,4213,Karjat,558558,Chapadgaon,
296,27,MAHARASHTRA,466,AHILYANAGER,4213,Karjat,558619,Chilvadi,
297,27,MAHARASHTRA,466,AHILYANAGER,4213,Karjat,558540,Chincholi kaldat,
298,27,MAHARASHTRA,466,AHILYANAGER,4213,Karjat,558511,Chincholi Ramjan,
299,27,MAHARASHTRA,466,AHILYANAGER,4213,Karjat,558607,Deshmukhwadi,
300,27,MAHARASHTRA,466,AHILYANAGER,4213,Karjat,558611,Deulwadi,
301,27,MAHARASHTRA,466,AHILYANAGER,4213,Karjat,558593,Dhalwadi,
302,27,MAHARASHTRA,466,AHILYANAGER,4213,Karjat,558577,Dhandewadi,
303,27,MAHARASHTRA,466,AHILYANAGER,4213,Karjat,558559,Dighi,
304,27,MAHARASHTRA,466,AHILYANAGER,4213,Karjat,558534,Diksal,
305,27,MAHARASHTRA,466,AHILYANAGER,4213,Karjat,558588,Dombalwadi,
306,27,MAHARASHTRA,466,AHILYANAGER,4213,Karjat,558613,Dudhodi,
307,27,MAHARASHTRA,466,AHILYANAGER,4213,Karjat,558594,Durgaon,
308,27,MAHARASHTRA,466,AHILYANAGER,4213,Karjat,558615,Ganeshwadi,
309,27,MAHARASHTRA,466,AHILYANAGER,4213,Karjat,558573,Gaykarwadi (N.V.),
310,27,MAHARASHTRA,466,AHILYANAGER,4213,Karjat,558514,Ghumari,
311,27,MAHARASHTRA,466,AHILYANAGER,4213,Karjat,558531,Gondardi,
312,27,MAHARASHTRA,466,AHILYANAGER,4213,Karjat,558545,Goykarwadi,
313,27,MAHARASHTRA,466,AHILYANAGER,4213,Karjat,558524,Gurav pimpri,
314,27,MAHARASHTRA,466,AHILYANAGER,4213,Karjat,558552,Handalwadi,
315,27,MAHARASHTRA,466,AHILYANAGER,4213,Karjat,558601,Hingangaon,
316,27,MAHARASHTRA,466,AHILYANAGER,4213,Karjat,558618,Holewadi,
